"Widnes","Victoria Park",-2.730069,53.374508
"Wilmslow juniors","The Carrs",-2.231746,53.331301
"Wilmslow","The Carrs Park",-2.231588,53.331288
"Wimbledon Common","Wimbledon Common",-0.232215,51.442078
"Wimbledon Park juniors","Wimbledon Park",-0.206632,51.440582
"Wimpole Estate juniors","Wimple Estate",-0.047103,52.14024
"Wimpole Estate","Wimpole Estate",-0.047207,52.140442
"Winchester juniors","Winchester Sports Stadium",-1.304893,51.054733
"Winchester","North Walls Recreation Ground",-1.310849,51.069286
"Windmill Hill juniors","Victoria Park",-2.587142,51.438601
"Windy Nook","Windy Nook Nature Park",-1.563025,54.940189
"Wirral Country Park juniors","Wirral Country Park",-3.143621,53.341642
"Wisbech juniors","Wisbech Park",0.166007,52.66664
"Witney","West Witney Sports & Social Club",-1.513356,51.789974
"Witton","Witton Country Park",-2.517211,53.74055
"Woking juniors","Woking Park",-0.555006,51.311946
"Woking","Woking Park",-0.556204,51.311708
"Wolverhampton","West Park",-2.140875,52.588775
"Woodbank","Woodbank Park, Stockport",-2.130945,53.408405
"Woodhouse Moor","Woodhouse Moor, Leeds",-1.560059,53.808582
"Woodley juniors","Woodford Park",-0.903089,51.454829
"Woodley","Woodford Park",-0.903669,51.45418
"Woolacombe Dunes","Woolacombe Dunes",-4.209982,51.159264
"Worcester Pitchcroft","The Pitchcroft, Worcester Racecourse",-2.231964,52.201513
"Worcester","Worcester Woods Country Park",-2.178726,52.186989
"Workington","Workington Leisure Centre",-3.539767,54.647169
"Worksop College juniors","Worksop College",-1.103224,53.287414
"Wormwood Scrubs","Wormwood Scrubs Park",-0.238523,51.520412
"Worsley Woods","Worsley Woods, Salford",-2.359056,53.494328
"Worthing","Worthing promenade",-0.3645,50.810312
"Wotton","Wotton Community Parc",-2.369117,51.633443
"Wycombe Rye juniors","Wycombe Rye",-0.742427,51.626131
"Wycombe Rye","The Rye",-0.74009,51.62337
"Wyndham juniors","Wyndham Park",-0.638312,52.918182
"Wyre Forest juniors","Wyre Forest",-2.368767,52.364152
"Wyre Forest","Wyre Forest",-2.369798,52.365002
"Wythenshawe","Wythenshawe Park, Wythenshawe",-2.288139,53.405502
"Yatton Recreation juniors","Yatton Recreation Ground",-2.813883,51.387275
"Yeovil Montacute","Montacute House",-2.712979,50.951485
"Yeovil Rec juniors","Yeovil Rec",-2.63893,50.954606
"York","York Racecourse",-1.101379,53.935375
